date,poondi_inflow_total,poondi_outflow_total,cholavaram_inflow_total,cholavaram_outflow_total,redhills_inflow_total,redhills_outflow_total,chembarambakkam_inflow_total,chembarambakkam_outflow_total,veeranam_inflow_total,veeranam_outflow_total,thervoykandigai_inflow_total,thervoykandigai_outflow_total,poondi_net,cholavaram_net,redhills_net,chembar_net,veeranam_net,thervoy_net,city_supply,supply_index,anomaly_score,anomaly,water_stress_level,anomaly_norm,leak_probability,alert_level,supply_change
2023-05-08,330,298,0,20,200,202,0,174,0,61,0,10,32,-20,-2,-174,-61,-10,-235,0.27078665670898683,0.15241670048256006,1,High Stress,0.9973866064931923,0.36465516825074423,LOW PRIORITY 🟢,3.0
2023-05-09,310,298,0,20,225,202,0,139,0,60,0,10,12,-20,23,-139,-60,-10,-194,0.27333831217326365,0.15246739332311365,1,High Stress,0.9974940749288038,0.36399363085161585,LOW PRIORITY 🟢,41.0
2023-05-10,310,298,0,20,225,202,0,174,0,61,0,10,12,-20,23,-174,-61,-10,-230,0.2710978342046303,0.15166851947241256,1,High Stress,0.9958004684540395,0.36503304216053645,LOW PRIORITY 🟢,-36.0
2023-05-11,300,298,0,20,225,202,0,139,0,61,0,10,2,-20,23,-139,-61,-10,-205,0.2726537216828479,0.1526914516101523,1,High Stress,0.9979690767896361,0.3640772775355563,LOW PRIORITY 🟢,25.0
2023-05-12,295,298,0,20,225,202,0,150,0,60,0,10,-3,-20,23,-150,-60,-10,-220,0.27172018919591734,0.15268593434542804,1,High Stress,0.9979573802304712,0.3643823884282295,LOW PRIORITY 🟢,-15.0
2023-05-13,195,298,0,20,225,202,0,162,0,60,0,10,-103,-20,23,-162,-60,-10,-332,0.2647498132935026,0.15192598445514155,1,High Stress,0.9963462922551217,0.3694356332821203,LOW PRIORITY 🟢,-112.0
2023-05-14,175,168,0,20,115,202,0,139,0,59,0,10,7,-20,-87,-139,-59,-10,-308,0.26624346527259146,0.15003011906172553,1,High Stress,0.9923270720706668,0.36726624020560533,LOW PRIORITY 🟢,24.0
2023-05-15,215,48,0,20,0,202,0,174,0,59,0,10,167,-20,-202,-174,-59,-10,-298,0.2668658202638785,0.1433844241531808,1,High Stress,0.9782382495155885,0.36672874521885285,LOW PRIORITY 🟢,10.0
2023-05-16,235,48,0,20,0,202,0,162,0,58,0,10,187,-20,-202,-162,-58,-10,-265,0.2689195917351257,0.14142541552632604,1,High Stress,0.9740851661574979,0.3660736667900511,LOW PRIORITY 🟢,33.0
2023-05-17,115,48,0,20,0,202,0,174,0,58,0,10,67,-20,-202,-174,-58,-10,-397,0.26070450585013694,0.1454412896652023,1,High Stress,0.9825987887244034,0.3717815977053874,LOW PRIORITY 🟢,-132.0
2023-05-18,25,48,0,20,0,202,0,174,0,58,0,10,-23,-20,-202,-174,-58,-10,-487,0.25510331092855365,0.14898011908532177,1,High Stress,0.9901010801234036,0.3739032426928522,LOW PRIORITY 🟢,-90.0
2023-05-19,40,48,0,20,0,202,0,139,0,58,0,10,-8,-20,-202,-139,-58,-10,-437,0.2582150858849888,0.1496310258793503,1,High Stress,0.9914809975657723,0.3717007338114662,LOW PRIORITY 🟢,50.0
2023-05-20,180,48,0,20,0,202,0,197,0,58,0,10,132,-20,-202,-197,-58,-10,-355,0.26331839681354247,0.14409820232242204,1,High Stress,0.9797514537942258,0.3696663754697241,LOW PRIORITY 🟢,82.0
2023-05-21,155,48,0,20,0,202,0,139,0,58,0,10,107,-20,-202,-139,-58,-10,-322,0.26537216828478966,0.14664599529916378,1,High Stress,0.9851527554865795,0.36784737851521915,LOW PRIORITY 🟢,33.0
2023-05-22,85,48,0,20,0,202,0,139,0,57,0,10,37,-20,-202,-139,-57,-10,-391,0.26107791884490916,0.14738820446838324,1,High Stress,0.9867262332684802,0.37057646249801096,LOW PRIORITY 🟢,-69.0
2023-05-23,155,48,0,20,0,202,0,139,0,57,0,10,107,-20,-202,-139,-57,-10,-321,0.26543440378391836,0.1463085751846943,1,High Stress,0.984437427415596,0.3684143855635856,LOW PRIORITY 🟢,70.0
2023-05-24,165,48,0,20,0,202,0,185,0,57,0,10,117,-20,-202,-185,-57,-10,-357,0.26319392581528506,0.1445695764290832,1,High Stress,0.9807507633077078,0.36898499635520904,LOW PRIORITY 🟢,-36.0
2023-05-25,155,48,0,20,0,202,0,162,0,57,0,10,107,-20,-202,-162,-57,-10,-344,0.26400298730395816,0.1465790645954555,1,High Stress,0.9850108629048392,0.36820865830405064,LOW PRIORITY 🟢,13.0
2023-05-26,140,48,0,20,0,202,162,162,0,56,0,10,92,-20,-202,0,-56,-10,-196,0.27321384117500624,0.1445757582197465,1,High Stress,0.9807638686567987,0.3657855786042201,LOW PRIORITY 🟢,148.0
2023-05-27,130,48,0,20,0,202,0,162,0,56,0,10,82,-20,-202,-162,-56,-10,-368,0.2625093353248693,0.144608407636658,1,High Stress,0.9808330851718092,0.37152580437118965,LOW PRIORITY 🟢,-172.0
2023-05-28,125,48,0,20,0,202,0,174,0,56,0,10,77,-20,-202,-174,-56,-10,-385,0.26145133183968133,0.14644332239308494,1,High Stress,0.9847230904703906,0.3695491481765059,LOW PRIORITY 🟢,-17.0
2023-05-29,110,48,0,20,0,202,0,127,0,40,0,10,62,-20,-202,-127,-40,-10,-337,0.2644386357978591,0.1477431735630298,1,High Stress,0.9874787650436873,0.3685566277848726,LOW PRIORITY 🟢,48.0
2023-05-30,135,48,0,20,0,202,0,162,0,56,0,10,87,-20,-202,-162,-56,-10,-363,0.26282051282051283,0.14740897656663643,1,High Stress,0.9867702699584596,0.3690100475018031,LOW PRIORITY 🟢,-26.0
2023-05-31,185,48,0,20,0,202,47,162,0,55,0,10,137,-20,-202,-115,-55,-10,-265,0.2689195917351257,0.14325946472009926,1,High Stress,0.9779733364698503,0.36712442657019984,LOW PRIORITY 🟢,98.0
2023-06-01,295,39,0,20,0,202,35,162,0,55,0,10,256,-20,-202,-127,-55,-10,-158,0.27557879014189696,0.13590246993461091,1,High Stress,0.9623765635969168,0.3639403171825271,LOW PRIORITY 🟢,107.0
2023-06-02,350,39,0,20,0,202,0,185,0,55,0,10,311,-20,-202,-185,-55,-10,-161,0.27539208364451084,0.127729309487839,1,High Stress,0.9450495257425761,0.3623524547829822,LOW PRIORITY 🟢,-3.0
2023-06-03,355,39,0,20,0,202,0,197,0,54,0,10,316,-20,-202,-197,-54,-10,-167,0.2750186706497386,0.1282889078092791,1,High Stress,0.9462358699189769,0.362587657885606,LOW PRIORITY 🟢,-6.0
2023-06-04,345,39,0,20,0,202,0,150,0,54,0,10,306,-20,-202,-150,-54,-10,-130,0.2773213841175006,0.1266909442609025,1,High Stress,0.9428481993755076,0.3619374327391805,LOW PRIORITY 🟢,37.0
2023-06-05,265,39,0,20,0,202,0,220,0,54,0,10,226,-20,-202,-220,-54,-10,-280,0.2679860592481952,0.1325181401487051,1,High Stress,0.9552018102449105,0.3684318006377841,LOW PRIORITY 🟢,-150.0
2023-06-06,285,289,0,220,200,202,237,179,0,54,0,20,-4,-220,-2,58,-54,-20,-242,0.2703510082150859,0.13103599404361777,1,High Stress,0.9520596717984964,0.36543878622546705,LOW PRIORITY 🟢,38.0
2023-06-07,305,289,0,220,200,202,204,181,0,53,0,21,16,-220,-2,23,-53,-21,-257,0.26941747572815533,0.1307762665353916,1,High Stress,0.9515090514606043,0.3655337451621105,LOW PRIORITY 🟢,-15.0
2023-06-08,295,289,0,220,200,202,225,166,0,53,0,29,6,-220,-2,59,-53,-29,-239,0.270537714712472,0.11886659919101411,1,High Stress,0.9262606474616176,0.3650221222751898,LOW PRIORITY 🟢,18.0
2023-06-09,230,154,0,220,200,202,155,166,0,52,0,30,76,-220,-2,-11,-52,-30,-239,0.270537714712472,0.1150658397768003,1,High Stress,0.9182030664714713,0.364731142643764,LOW PRIORITY 🟢,0.0
2023-06-10,225,216,0,220,200,202,86,167,0,52,0,20,9,-220,-2,-81,-52,-20,-366,0.2626338063231267,0.1319245077803166,1,High Stress,0.9539433141483739,0.37073611979349647,LOW PRIORITY 🟢,-127.0
2023-06-11,295,289,0,220,200,202,270,166,0,52,0,30,6,-220,-2,104,-52,-30,-194,0.27333831217326365,0.10842266792581462,1,High Stress,0.9041195927791883,0.3661113159469925,LOW PRIORITY 🟢,172.0
2023-06-12,295,164,0,220,200,202,272,133,0,51,0,26,131,-220,-2,139,-51,-26,-29,0.2836071695294996,0.10588810637348695,1,High Stress,0.8987463416057473,0.36086372852332005,LOW PRIORITY 🟢,165.0
2023-06-13,275,229,0,220,200,202,108,166,0,50,0,31,46,-220,-2,-58,-50,-31,-315,0.2658078167786906,0.11240312167571687,1,High Stress,0.91255812439143,0.3717194346433091,LOW PRIORITY 🟢,-286.0
2023-06-14,225,289,0,220,200,202,270,166,0,49,0,31,-64,-220,-2,104,-49,-31,-262,0.2691062982325118,0.11217154326196005,1,High Stress,0.9120671799192709,0.36630362424294227,LOW PRIORITY 🟢,53.0
2023-06-15,95,289,0,220,200,202,271,167,0,45,0,31,-194,-220,-2,104,-45,-31,-388,0.2612646253422952,0.1113024045887307,1,High Stress,0.9102246125562792,0.371404544748833,LOW PRIORITY 🟢,-126.0
2023-06-16,110,289,0,220,200,202,225,177,0,45,0,31,-179,-220,-2,48,-45,-31,-429,0.2587129698780184,0.11463901839814239,1,High Stress,0.9172982084017917,0.3713063019992385,LOW PRIORITY 🟢,-41.0
2023-06-17,265,289,0,220,200,202,225,179,0,45,0,31,-24,-220,-2,46,-45,-31,-276,0.26823500124471,0.11359967769845675,1,High Stress,0.9150948140399298,0.3683558262447643,LOW PRIORITY 🟢,153.0
2023-06-18,330,289,0,220,200,202,225,151,0,41,0,31,41,-220,-2,74,-41,-31,-179,0.27427184466019416,0.10955116757493583,1,High Stress,0.9065120034343169,0.3644321345725864,LOW PRIORITY 🟢,97.0
2023-06-19,330,289,12,220,258,202,1146,174,0,39,0,30,41,-208,56,972,-39,-30,792,0.3347025143141648,0.01637346405073381,1,High Stress,0.7089759821291118,0.34834547740483157,LOW PRIORITY 🟢,971.0
2023-06-20,640,289,115,220,781,202,1649,179,0,41,0,31,351,-105,579,1470,-41,-31,2223,0.4237615135673388,-0.1175866854241574,-1,Moderate Stress,0.4249814862372128,0.6112521239146816,MEDIUM PRIORITY 🟡,1431.0
2023-06-21,670,289,36,220,328,202,548,178,0,38,0,31,381,-184,126,370,-38,-31,624,0.3242469504605427,0.009864023757398921,1,High Stress,0.6951760183197958,0.3637252153613872,LOW PRIORITY 🟢,-1599.0
2023-06-22,610,292,12,220,258,202,284,180,0,38,0,31,318,-208,56,104,-38,-31,201,0.29792133432910134,0.08080338675421006,1,High Stress,0.8455669271993649,0.3578773541739556,LOW PRIORITY 🟢,-423.0
2023-06-23,570,292,0,220,226,202,327,177,0,36,0,31,278,-220,24,150,-36,-31,165,0.29568085636046804,0.08751892429003127,1,High Stress,0.8598038155919547,0.3527415310826176,LOW PRIORITY 🟢,-36.0
2023-06-24,670,282,93,220,353,202,455,177,0,31,0,31,388,-127,151,278,-31,-31,628,0.3244958924570575,0.046287571102793024,1,High Stress,0.7723936610851823,0.345236696513146,LOW PRIORITY 🟢,463.0
2023-06-25,580,42,46,220,283,202,177,177,0,26,10,26,538,-174,81,0,-26,-16,403,0.31049290515309935,0.0887999113552494,1,High Stress,0.8625194984070059,0.34839079281627283,LOW PRIORITY 🟢,-225.0
2023-06-26,450,42,23,220,246,202,36,175,0,26,0,26,408,-197,44,-139,-26,-26,64,0.289395070948469,0.09017463626669686,1,High Stress,0.8654339047416282,0.3607825809176181,LOW PRIORITY 🟢,-339.0
2023-06-27,380,42,0,220,223,202,28,167,390,32,0,25,338,-220,21,-139,358,-25,333,0.3061364202140901,0.07295743010763117,1,High Stress,0.8289335589076066,0.3512803188292627,LOW PRIORITY 🟢,269.0
2023-06-28,450,48,0,220,200,202,28,178,334,39,0,26,402,-220,-2,-150,295,-26,299,0.3040204132437142,0.07682280949816778,1,High Stress,0.8371281337550476,0.34853942157083606,LOW PRIORITY 🟢,-34.0
2023-06-29,540,48,0,220,200,202,28,167,631,41,0,25,492,-220,-2,-139,590,-25,696,0.3287279063978093,0.04317806836302179,1,High Stress,0.7658015389763507,0.3420537642275422,LOW PRIORITY 🟢,397.0
2023-06-30,510,48,0,220,200,202,28,167,817,44,0,25,462,-220,-2,-139,773,-25,849,0.33824993776450085,0.03044504438447737,1,High Stress,0.7388076251882508,0.3333483579848689,LOW PRIORITY 🟢,153.0
2023-07-01,500,43,0,220,200,202,50,166,706,42,0,26,457,-220,-2,-116,664,-26,757,0.3325242718446602,0.037095152620149674,1,High Stress,0.752905803963203,0.33522509330495737,LOW PRIORITY 🟢,-92.0
2023-07-02,470,43,0,220,200,202,27,166,425,45,0,26,427,-220,-2,-139,380,-26,420,0.31155090863828727,0.06344140306625395,1,High Stress,0.8087596541075366,0.3496723310025505,LOW PRIORITY 🟢,-337.0
2023-07-03,455,43,0,220,200,202,49,165,426,46,0,25,412,-220,-2,-116,380,-25,429,0.3121110281304456,0.06875088952247327,1,High Stress,0.8200157249277732,0.3440899757504901,LOW PRIORITY 🟢,9.0
2023-07-04,420,43,0,220,200,202,28,167,426,46,0,25,377,-220,-2,-139,380,-25,371,0.3085013691809808,0.07460481080675102,1,High Stress,0.8324259934340122,0.3466869164441038,LOW PRIORITY 🟢,-58.0
2023-07-05,405,43,0,220,200,202,28,166,332,47,0,22,362,-220,-2,-138,285,-22,265,0.3019044062733383,0.08726093218875564,1,High Stress,0.859256874303571,0.3507613435817272,LOW PRIORITY 🟢,-106.0
2023-07-06,390,43,0,220,200,202,0,162,237,47,0,25,347,-220,-2,-162,190,-25,128,0.293378142892706,0.08813446863653696,1,High Stress,0.8611087649150947,0.3555256068594989,LOW PRIORITY 🟢,-137.0
2023-07-07,390,43,0,220,200,202,0,174,145,50,0,20,347,-220,-2,-174,95,-20,26,0.2870301219815783,0.10214061861825924,1,High Stress,0.8908016961266346,0.3581338235872904,LOW PRIORITY 🟢,-102.0
2023-07-08,380,43,0,220,200,202,0,162,145,50,0,5,337,-220,-2,-162,95,-5,43,0.28808812546676626,0.1036281518891608,1,High Stress,0.8939552553235157,0.3562307513629635,LOW PRIORITY 🟢,17.0
2023-07-09,380,43,0,220,200,202,0,162,50,50,0,18,337,-220,-2,-162,0,-18,-65,0.2813666915608663,0.10846587818877007,1,High Stress,0.9042111982073211,0.3610625320081216,LOW PRIORITY 🟢,-108.0
2023-07-10,360,43,0,220,200,202,161,161,125,32,0,25,317,-220,-2,0,93,-25,163,0.2955563853622106,0.09008098569000628,1,High Stress,0.8652353662328143,0.35590754931695484,LOW PRIORITY 🟢,228.0
2023-07-11,350,43,0,220,200,202,21,160,127,30,0,26,307,-220,-2,-139,97,-26,17,0.28647000248941995,0.09298531637792207,1,High Stress,0.8713925251554581,0.3591251668768548,LOW PRIORITY 🟢,-146.0
2023-07-12,330,43,0,220,200,202,0,162,323,38,0,25,287,-220,-2,-162,285,-25,163,0.2955563853622106,0.08901225494670406,1,High Stress,0.8629696652024853,0.3545819754404595,LOW PRIORITY 🟢,146.0
2023-07-13,300,43,0,180,170,202,81,162,515,40,0,26,257,-180,-32,-81,475,-26,413,0.31111526014438634,0.07127644976840963,1,High Stress,0.8253698934002692,0.34848375369760964,LOW PRIORITY 🟢,250.0
2023-07-14,290,33,0,180,170,202,161,161,611,42,25,23,257,-180,-32,0,569,2,616,0.32374906646751306,0.07539625824635571,1,High Stress,0.8341038559738536,0.3414070703873233,LOW PRIORITY 🟢,203.0
2023-07-15,275,33,0,160,150,202,23,162,518,43,10,25,242,-160,-52,-139,475,-15,351,0.3072566591984068,0.08637312087344884,1,High Stress,0.8573747210816911,0.3506555371967876,LOW PRIORITY 🟢,-265.0
2023-07-16,275,33,0,160,150,202,0,162,612,43,0,25,242,-160,-52,-162,569,-25,412,0.31105302464525764,0.07368605818943713,1,High Stress,0.8304782448877006,0.34545958531720306,LOW PRIORITY 🟢,61.0
2023-07-17,300,33,0,160,150,202,0,162,426,46,0,26,267,-160,-52,-162,380,-26,247,0.30078416728902163,0.08417941698597065,1,High Stress,0.8527240855598396,0.352275229643559,LOW PRIORITY 🟢,-165.0
2023-07-18,280,33,0,160,150,202,0,162,332,47,0,26,247,-160,-52,-162,285,-26,132,0.2936270848892208,0.09186419570340065,1,High Stress,0.8690157578702411,0.35504549408949887,LOW PRIORITY 🟢,-115.0
2023-07-19,325,33,0,55,50,202,0,197,237,47,0,19,292,-55,-152,-197,190,-19,59,0.2890838934528255,0.10822925113824527,1,High Stress,0.9037095506636927,0.35663813733436966,LOW PRIORITY 🟢,-73.0
2023-07-20,300,33,0,55,50,202,0,185,421,48,0,22,267,-55,-152,-185,373,-22,226,0.2994772218073189,0.09970373917234493,1,High Stress,0.885635530274293,0.3529610334545688,LOW PRIORITY 🟢,167.0
2023-07-21,260,283,0,25,20,202,139,185,410,37,0,26,-23,-25,-182,-46,373,-26,71,0.28983071944236993,0.10537340254936461,1,High Stress,0.8976551734214907,0.3575902982160928,LOW PRIORITY 🟢,-155.0
2023-07-22,220,353,0,25,20,202,231,185,175,48,0,21,-133,-25,-182,46,127,-21,-188,0.2737117251680358,0.12453785644712062,1,High Stress,0.9382836696203315,0.36733101100149773,LOW PRIORITY 🟢,-259.0
2023-07-23,205,353,45,25,20,202,301,185,174,50,0,15,-148,20,-182,116,124,-15,-85,0.28012198157829227,0.1314781513927038,1,High Stress,0.9529970420085985,0.3616040593240126,LOW PRIORITY 🟢,103.0
2023-07-24,230,353,71,25,58,197,334,184,298,50,0,14,-123,46,-139,150,248,-14,168,0.2958675628578541,0.1100070430401931,1,High Stress,0.9074784559461476,0.3561560989461134,LOW PRIORITY 🟢,253.0
2023-07-25,230,353,111,25,101,197,509,162,298,50,20,15,-123,86,-96,347,248,5,467,0.3144759770973363,0.08433032026618181,1,High Stress,0.8530439993637581,0.34759550644001597,LOW PRIORITY 🟢,299.0
2023-07-26,270,405,54,25,146,192,302,163,298,50,5,15,-135,29,-46,139,248,-10,225,0.2994149863081902,0.11767184492473315,1,High Stress,0.9237277775230784,0.354204566335074,LOW PRIORITY 🟢,-242.0
2023-07-27,255,430,63,25,110,192,324,162,298,50,5,13,-175,38,-82,162,248,-8,183,0.29680109534478466,0.12128155638743543,1,High Stress,0.9313803383121174,0.3522784048009346,LOW PRIORITY 🟢,-42.0
2023-07-28,300,410,34,25,90,192,324,162,50,50,0,16,-110,9,-102,162,0,-16,-57,0.28186457555389594,0.13481823610795018,1,High Stress,0.9600779961480266,0.3629474406420627,LOW PRIORITY 🟢,-240.0
2023-07-29,290,410,34,25,76,192,324,162,50,50,0,16,-120,9,-116,162,0,-16,-81,0.2803709235748071,0.14205244702562114,1,High Stress,0.9754144681570005,0.3602025110544975,LOW PRIORITY 🟢,-24.0
2023-07-30,240,410,22,25,20,192,323,161,51,51,0,16,-170,-3,-172,162,0,-16,-199,0.27302713467762013,0.1375331570137328,1,High Stress,0.9658336077761596,0.3653939658005369,LOW PRIORITY 🟢,-118.0
2023-07-31,215,410,22,25,20,192,335,161,175,51,0,15,-195,-3,-172,174,124,-15,-87,0.27999751058003486,0.1288679774238411,1,High Stress,0.9474634930883933,0.3618117846388542,LOW PRIORITY 🟢,112.0
2023-08-01,170,410,22,25,20,192,373,130,175,51,0,15,-240,-3,-172,243,124,-15,-63,0.2814911625591237,0.12451469609534094,1,High Stress,0.9382345698510782,0.35964239156233924,LOW PRIORITY 🟢,24.0
2023-08-02,150,420,22,25,20,192,355,158,176,52,0,15,-270,-3,-172,197,124,-15,-139,0.2767612646253423,0.12637574550465358,1,High Stress,0.9421799804145885,0.3628479483533489,LOW PRIORITY 🟢,-76.0
2023-08-03,130,420,22,25,20,192,323,161,176,52,0,15,-290,-3,-172,162,124,-15,-194,0.27333831217326365,0.13055318083380707,1,High Stress,0.9510361114735221,0.3642199483427248,LOW PRIORITY 🟢,-55.0
2023-08-04,90,420,22,25,20,192,297,161,175,51,0,15,-330,-3,-172,136,124,-15,-260,0.2692307692307692,0.13075524579197934,1,High Stress,0.9514644876447826,0.36645154069984337,LOW PRIORITY 🟢,-66.0
2023-08-05,50,420,22,25,20,192,297,158,176,52,0,13,-370,-3,-172,139,124,-13,-295,0.2670525267612646,0.13152309417201358,1,High Stress,0.9530923203581979,0.36703953034714004,LOW PRIORITY 🟢,-35.0
2023-08-06,30,420,22,25,20,192,297,158,176,52,0,15,-390,-3,-172,139,124,-15,-317,0.2656833457804332,0.1309474784177166,1,High Stress,0.9518720193462193,0.36751396888152604,LOW PRIORITY 🟢,-22.0
2023-08-07,30,420,22,25,20,192,297,158,51,51,0,17,-390,-3,-172,139,0,-17,-443,0.2578416728902166,0.13296528605072577,1,High Stress,0.956149756149213,0.3731160209748723,LOW PRIORITY 🟢,-126.0
2023-08-08,25,420,22,25,20,192,297,158,52,52,0,16,-395,-3,-172,139,0,-16,-447,0.25759273089370177,0.13744902512251694,1,High Stress,0.9656552488080041,0.37126829669346595,LOW PRIORITY 🟢,-4.0
2023-08-09,30,420,22,25,20,189,297,159,0,52,0,16,-390,-3,-169,138,-52,-16,-492,0.25479213343291013,0.137207323095282,1,High Stress,0.9651428423524299,0.3733313823621094,LOW PRIORITY 🟢,-45.0
2023-08-10,45,350,22,25,20,189,297,161,0,52,0,15,-305,-3,-169,136,-52,-15,-408,0.2600199153597212,0.1414359801411349,1,High Stress,0.974107563060373,0.37134794726679315,LOW PRIORITY 🟢,84.0
2023-08-11,35,380,22,25,20,189,439,161,0,51,0,21,-345,-3,-169,278,-51,-21,-311,0.2660567587752054,0.1205966637701712,1,High Stress,0.9299283711835162,0.36853967751508077,LOW PRIORITY 🟢,97.0
2023-08-12,55,420,22,25,20,189,320,158,0,50,0,18,-365,-3,-169,162,-50,-18,-443,0.2578416728902166,0.12880443585084655,1,High Stress,0.9473287854379353,0.3732130141853475,LOW PRIORITY 🟢,-132.0
2023-08-13,85,70,22,25,20,189,565,160,956,51,0,21,15,-3,-169,405,905,-21,1132,0.3558625840179238,-0.002474462836976332,-1,High Stress,0.6690185207791162,0.6475294257407956,MEDIUM PRIORITY 🟡,1575.0
2023-08-14,200,70,22,25,190,189,622,159,615,51,0,22,130,-3,1,463,564,-22,1133,0.3559248195170525,0.052907267102839606,1,High Stress,0.7864273661523987,0.32205375577655293,LOW PRIORITY 🟢,1.0
2023-08-15,430,70,22,25,360,189,182,159,616,52,15,18,360,-3,171,23,564,-3,1112,0.3546178740353498,0.05686403322697947,1,High Stress,0.7948156801785626,0.3230305392189885,LOW PRIORITY 🟢,-21.0
2023-08-16,230,70,48,25,247,189,0,162,334,52,25,11,160,23,58,-162,282,14,375,0.30875031117749563,0.09440168617921046,1,High Stress,0.874395218339141,0.3575388437646308,LOW PRIORITY 🟢,-737.0
2023-08-17,220,70,38,25,190,189,0,148,475,52,30,15,150,13,1,-148,423,15,454,0.31366691560866317,0.09448961855546317,1,High Stress,0.8745816343066086,0.34444361946692614,LOW PRIORITY 🟢,79.0
2023-08-18,225,70,22,25,130,189,91,149,108,108,25,16,155,-3,-59,-58,0,9,44,0.28815036096589497,0.13015306121231862,1,High Stress,0.9501878609255308,0.3625526888995291,LOW PRIORITY 🟢,-410.0
2023-08-19,155,70,22,25,96,189,35,151,0,141,10,17,85,-3,-93,-116,-141,-7,-275,0.2682972367438387,0.14328847247970355,1,High Stress,0.978034832699125,0.37100818731834895,LOW PRIORITY 🟢,-319.0
2023-08-20,140,70,22,25,110,189,21,160,0,141,0,16,70,-3,-79,-139,-141,-16,-308,0.26624346527259146,0.1491982974316171,1,High Stress,0.9905636165546747,0.3674117300213182,LOW PRIORITY 🟢,-33.0
2023-08-21,125,70,22,25,46,189,0,159,0,423,0,16,55,-3,-143,-159,-423,-16,-689,0.24253174010455564,0.10875537886445308,1,High Stress,0.9048249374333017,0.38489319881290157,LOW PRIORITY 🟢,-381.0
2023-08-22,125,70,22,25,20,189,0,156,0,141,0,16,55,-3,-169,-156,-141,-16,-430,0.25865073437888975,0.14263578462120857,1,High Stress,0.9766511394136618,0.3748615063960708,LOW PRIORITY 🟢,259.0
2023-08-23,130,70,22,25,258,189,156,156,0,141,0,21,60,-3,69,0,-141,-21,-36,0.28317152103559873,0.1286885458550644,1,High Stress,0.9470830995301479,0.3647834603034098,LOW PRIORITY 🟢,394.0
2023-08-24,460,70,48,25,130,189,1280,157,0,141,25,16,390,23,-59,1123,-141,9,1345,0.36911874533233757,-0.006631981462321523,-1,High Stress,0.6602046129804585,0.6377652312782217,MEDIUM PRIORITY 🟡,1381.0
2023-08-25,360,70,22,25,73,189,536,154,0,141,15,17,290,-3,-116,382,-141,-2,410,0.3109285536470002,0.07934823850002626,1,High Stress,0.8424820239910987,0.3596504984755623,LOW PRIORITY 🟢,-935.0
2023-08-26,305,70,22,25,56,189,130,153,0,141,0,20,235,-3,-133,-23,-141,-20,-85,0.28012198157829227,0.12375827629073904,1,High Stress,0.9366309656304751,0.36794094907506336,LOW PRIORITY 🟢,-495.0
2023-08-27,1010,70,71,25,166,189,234,153,0,141,0,19,940,46,-23,81,-141,-19,884,0.34042818023400545,0.026130866723257873,1,High Stress,0.7296616014275371,0.34545031337475285,LOW PRIORITY 🟢,969.0
2023-08-28,850,70,48,25,154,189,96,154,0,141,25,16,780,23,-35,-58,-141,9,578,0.32138411750062235,0.06834788473706288,1,High Stress,0.8191613578542571,0.3442545949839274,LOW PRIORITY 🟢,-306.0
2023-08-29,660,70,71,25,223,189,37,153,0,141,15,16,590,46,34,-116,-141,-1,412,0.31105302464525764,0.09991334630493587,1,High Stress,0.8860798957978374,0.34715696650052025,LOW PRIORITY 🟢,-166.0
2023-08-30,370,70,48,25,130,189,0,150,0,141,0,16,300,23,-59,-150,-141,-16,-43,0.2827358725416978,0.11983239200331641,1,High Stress,0.9283081208627817,0.36598738219019217,LOW PRIORITY 🟢,-455.0
2023-08-31,220,70,48,25,189,189,0,150,0,141,0,15,150,23,0,-150,-141,-15,-133,0.2771346776201145,0.1459883245675696,1,High Stress,0.9837584985481237,0.3628875593470718,LOW PRIORITY 🟢,-90.0
2023-09-01,230,80,22,25,20,189,0,150,0,124,0,10,150,-3,-169,-150,-124,-10,-306,0.26636793627084887,0.14319946241562864,1,High Stress,0.977846132041688,0.3696126694332791,LOW PRIORITY 🟢,-173.0
2023-09-02,190,80,22,25,20,189,0,149,0,124,0,15,110,-3,-169,-149,-124,-15,-350,0.26362957430918593,0.14823120274203344,1,High Stress,0.9885133831835965,0.3688964963888923,LOW PRIORITY 🟢,-44.0
2023-09-03,260,80,22,25,20,189,266,150,0,124,25,14,180,-3,-169,116,-124,11,11,0.2860965894946477,0.12028810230691211,1,High Stress,0.9292742232331487,0.3627874634162714,LOW PRIORITY 🟢,361.0
2023-09-04,530,80,22,25,96,189,114,149,0,124,15,15,450,-3,-93,-35,-124,0,195,0.2975479213343291,0.1185783639314868,1,High Stress,0.9256495909082425,0.3542004977874103,LOW PRIORITY 🟢,184.0
2023-09-05,530,80,22,25,96,189,0,139,0,124,0,16,450,-3,-93,-139,-124,-16,75,0.29007966143888475,0.11405649235484339,1,High Stress,0.9160632576297966,0.35690003349006294,LOW PRIORITY 🟢,-120.0
2023-09-06,390,80,22,25,76,189,0,150,0,124,0,17,310,-3,-113,-150,-124,-17,-97,0.2793751555887478,0.12708116974994033,1,High Stress,0.943675474438113,0.3630928942392504,LOW PRIORITY 🟢,-172.0
2023-09-07,340,80,22,25,46,189,0,139,0,124,0,17,260,-3,-143,-139,-124,-17,-166,0.2750809061488673,0.1382295771992677,1,High Stress,0.9673100132616357,0.3635749688460319,LOW PRIORITY 🟢,-69.0
